I1,I2,I3,I4,Amm,Contract,Dep,Sprc,PRC,ZIP,SPECcode,SpecNum,Result
22,185,3,951,19274.72,33587,4,6,0,60603,510,13,1
22,175,1,899,25977.24,43886,4,6,0,60607,912,30,1
131,173,0,0,443,30297,0,0,0,60000,834,11,1
11,181,0,785,365,24835,2,5,1,46406,957,79,1
22,185,5,884,14036.27,58809,4,6,0,60616,761,45,1
22,184,101,590,12228.17,31698,16,6,0,60628,989,12,0
22,175,6,247,25909.63,31433,4,6,0,60604,729,12,1
250,175,0,0,5500,33024,4,6,0,60661,967,12,1
158,176,0,0,400.18,14026,0,0,0,60000,797,47,1
138,174,0,0,1125,29554,12,2,2,60540,56,11,1
22,185,4,946,16852.19,33345,4,6,0,60626,508,13,1
22,185,3,13,9176.22,67648,4,6,0,60628,169,60,1
184,168,0,0,51077.34,28955,3,8,1,60106,614,11,0
11,181,85,156,62.54,33233,0,0,0,60000,300,10,1
11,171,94,14,805.85,34429,7,5,1,60428,926,12,1
11,171,18,128,1569.6,30986,17,12,1,60177,444,12,0
154,175,0,0,775,46305,9,40,1,60501,476,13,1
123,172,0,0,4000,61800,6,7,0,60640,164,51,1
11,171,91,87,144.84,33233,0,0,0,60000,300,10,1
241,174,0,0,4735.85,33733,16,6,0,60613,139,14,0
188,179,0,0,1848667.69,38150,11,1,1,60623,456,13,1
11,161,85,522,120640,31581,2,7,0,75320,959,12,1
185,189,0,0,572823.65,57353,13,4,1,60656,363,33,1
11,181,15,680,1316.75,31949,17,5,1,60611,36,12,1
11,171,70,251,10747.16,28775,0,0,0,60000,144,10,1
184,168,0,0,73240.07,24608,3,2,3,60689,0,0,1
11,171,31,730,320,24845,6,5,1,60428,439,84,1
250,175,0,0,16180.21,33331,4,6,0,60616,508,13,1
11,171,20,16,2713.62,38921,11,12,1,60000,948,12,1
106,171,0,0,8524.36,20293,0,0,0,60000,285,62,1
22,175,4,482,57822.28,33334,4,6,0,60615,509,13,1
250,175,0,0,9602.01,31804,4,6,0,60612,728,12,1
11,171,87,254,26.71,32528,17,12,1,60696,654,12,1
241,174,0,0,1012.28,33545,16,6,0,60622,784,13,1
11,181,43,55,3975,24835,2,5,1,46406,957,79,1
138,174,0,0,3397.84,29707,12,7,0,60693,257,12,1
22,175,4,446,27427.6,31495,4,6,0,60609,953,12,1
106,181,0,0,211,19393,15,41,3,60197,798,37,1
11,181,42,252,2272.87,28775,0,0,0,60000,144,10,1
241,164,0,0,16063.77,33690,16,6,0,60601,64,14,1
11,181,27,327,22593.47,20337,10,16,1,60609,645,66,0
167,187,0,0,13275,57602,1,23,2,60655,245,13,1
11,171,29,406,2717.86,32564,19,5,1,60803,16,12,1
11,181,27,927,233.6,26158,12,5,1,60661,394,83,1
11,171,86,516,438.6,32528,17,12,1,60696,654,12,1
11,161,25,203,52296.35,40769,7,12,1,60606,416,13,0
11,161,18,437,2957.2,24027,10,5,1,60609,610,86,1
11,171,43,318,41293.38,25098,2,26,5,60680,996,89,0
11,171,68,523,99.87,33233,0,0,0,60000,300,10,1
22,185,0,962,6285.49,67707,4,6,0,60657,169,60,1
11,171,90,315,17511.5,63165,16,7,0,60132,19,53,1
11,181,41,773,4605.5,15451,3,12,0,60803,958,39,0
11,171,303,400,43896.91,25098,2,26,5,60680,996,89,0
11,181,27,76,354.85,33461,12,5,1,60614,447,12,1
250,175,0,0,66005.74,33329,4,6,0,60608,508,13,1
11,171,18,970,3058.28,38921,11,12,1,60000,948,12,1
22,175,7,312,14326.2,33587,4,6,0,60603,510,13,1
22,185,2,597,53591.31,58871,4,6,0,60643,761,45,1
131,173,0,0,190,32230,29,5,1,60654,459,12,1
11,181,85,580,1618.65,71018,16,7,0,60693,143,66,1
11,181,86,580,284,33233,0,0,0,60000,300,10,1
250,165,0,0,15312.5,31372,4,6,0,60643,940,12,1
11,171,29,785,75.6,32564,19,5,1,60803,16,12,1
11,181,86,171,5964.91,33717,0,0,0,60000,479,12,1
241,174,0,0,2478.29,33736,16,6,0,60085,140,14,0
184,188,0,0,8794.03,27952,3,2,5,63102,0,0,1
11,181,302,321,2204.84,36561,0,0,0,60000,509,12,1
11,171,303,76,3000,19852,13,26,5,60661,693,66,0
184,168,0,0,9695.21,30025,3,8,1,60609,60,12,0
11,161,86,434,31.31,28295,7,12,1,60628,538,10,0
11,181,87,600,1.71,33233,0,0,0,60000,300,10,1
22,175,0,642,5532.25,44009,4,6,1,60608,796,25,1
22,184,100,591,944.87,33697,16,6,0,60660,65,14,1
22,175,5,275,13884.55,33731,4,6,0,60647,936,12,0
22,185,7,623,965.43,58803,4,6,0,60640,761,45,1
184,168,0,0,2428.22,29859,3,12,1,60628,818,10,1
250,175,0,0,1728.52,34966,4,6,0,60603,996,15,1
11,181,86,802,9867,20417,0,0,0,60000,431,74,1
184,178,0,0,175233.57,29866,0,0,0,60000,82,11,1
250,175,0,0,60.24,44225,4,6,0,60616,53,30,1
22,185,1,168,2402.8,68159,4,6,0,60629,169,60,1
188,189,0,0,1049160.3,40651,11,1,1,60639,456,13,1
11,171,29,481,1031.94,19651,12,5,1,60612,930,59,0
22,185,3,870,31203.23,33370,4,6,0,60630,508,13,1
11,171,67,834,19576.84,29859,3,12,1,60628,818,10,1
11,161,85,83,36977.31,25098,2,26,5,60680,996,89,0
11,181,27,551,4080.54,32909,12,5,1,60004,438,12,1
250,175,0,0,3016.89,31159,4,6,0,60657,936,12,1
11,171,86,514,77.58,32528,17,12,1,60696,654,12,1
184,178,0,0,2791.82,26957,3,2,3,60606,482,94,0
11,171,28,784,30091.62,24031,10,5,1,60005,610,86,0
11,171,91,378,20400,52021,0,0,0,60000,128,61,1
11,171,20,215,1981.62,28295,7,12,1,60628,538,10,0
11,171,88,405,1299,28996,7,3,1,16803,260,11,1
11,171,28,333,9092.42,24034,10,5,1,60185,610,86,1
11,171,20,428,108369.9,12687,12,5,1,60616,767,37,0
254,165,0,0,1902.68,30858,9,6,3,60622,115,91,1
184,178,0,0,11236.27,14608,3,2,3,60601,646,56,1
22,174,100,959,11099.36,31643,16,6,0,60613,975,12,1
188,179,0,0,104215.61,24393,11,2,2,60611,7,90,1
11,181,85,106,233.03,33233,0,0,0,60000,300,10,1
188,189,0,0,23351.91,26901,3,12,1,60455,208,92,1
11,181,28,375,840.08,33469,12,12,1,60609,826,12,1
159,186,0,0,10617.66,20293,0,0,0,60000,285,62,1
11,171,89,880,255.13,26588,24,5,1,60642,590,85,0
22,175,5,250,7367.76,33342,4,6,0,60602,509,13,1
11,171,91,726,390.36,38921,11,12,1,60000,948,12,1
11,171,300,183,772.86,24027,10,5,1,60609,610,86,1
11,171,41,639,44.66,33233,0,0,0,60000,300,10,1
11,181,28,447,1774.78,20335,10,16,1,60534,645,66,0
11,181,43,149,311.34,33233,0,0,0,60000,300,10,1
184,188,0,0,185651.11,30017,3,1,1,60609,60,12,1
11,161,18,345,181.5,29709,12,5,1,60176,822,11,1
11,171,94,155,7041.7,28245,11,12,1,60618,552,10,1
250,175,0,0,4527.35,31300,4,6,0,60628,940,12,1
250,175,0,0,195529.09,28488,4,6,0,60622,850,11,0
11,181,87,561,18,33233,0,0,0,60000,300,10,1
254,175,0,0,2226.81,50227,9,6,3,60638,114,91,1
11,171,70,130,313.92,29859,3,12,1,60628,818,10,1
22,175,400,613,1860.77,50228,9,6,3,60641,114,91,1
11,171,302,604,101709.46,25098,2,26,5,60680,996,89,0
131,183,0,0,150,30298,0,0,0,60000,834,11,1
22,174,101,676,1790.93,33748,0,6,0,60622,146,14,1
11,171,28,165,1893.68,32463,12,5,1,60090,693,12,0
11,171,301,413,765.84,15451,3,12,0,60803,958,39,0
11,181,28,530,492.4,33469,12,12,1,60609,826,12,1
241,174,0,0,3460.9,33547,16,6,0,60616,789,13,1
11,171,16,324,4007.34,31001,11,12,1,60609,681,11,0
250,175,0,0,6058.38,43648,4,6,0,60640,53,30,1
22,185,8,380,6239.1,67629,4,6,0,60661,169,60,1
11,171,388,684,594.99,22875,2,26,5,60616,975,79,1
11,161,18,840,2924.9,33233,0,0,0,60000,300,10,1
22,185,0,692,84049.4,58908,4,6,0,60622,761,45,1
22,185,6,640,11812.11,31999,4,6,0,60612,59,13,1
11,181,86,415,420.5,32528,17,12,1,60696,654,12,1
22,175,3,239,41383.16,58880,4,6,0,60608,626,46,1
11,181,28,893,8478.91,19755,12,12,1,60609,123,71,0
184,188,0,0,51934.13,29937,3,1,1,60106,59,12,1
22,185,0,937,6424.77,32925,4,6,0,60612,59,13,1
11,181,301,817,12804.45,29125,2,26,3,60631,6,11,0
11,181,28,748,62962.03,18085,10,16,1,33178,138,61,0
154,185,0,0,5527,46305,9,40,1,60501,476,13,1
241,164,0,0,12819.33,31955,16,6,0,60601,55,13,1
11,171,88,376,9207.85,33717,0,0,0,60000,479,12,1
111,810,0,0,15295.6,24512,11,12,1,60120,472,84,0
11,171,30,625,15519.44,18086,10,16,1,33178,507,65,0
167,177,0,0,26150,34450,1,23,2,60651,245,13,1
250,175,0,0,3306.73,31293,4,6,0,60660,940,12,1
11,161,18,697,1268.71,32909,12,5,1,60004,438,12,1
250,165,0,0,17477.57,33363,4,6,0,60608,508,13,1
22,185,0,427,195961.98,33343,4,6,0,60616,508,13,0
185,149,0,0,735.21,20293,0,0,0,60000,285,62,1
11,181,301,547,297.15,15451,3,12,0,60803,958,39,0
11,181,85,475,16.5,33233,0,0,0,60000,300,10,1
11,171,390,83,1903248.67,25743,0,0,0,60000,254,92,1
11,171,20,788,303205.99,28951,7,5,1,60609,821,10,1
11,181,86,303,1050,20417,0,0,0,60000,431,74,1
11,171,20,554,3264,19651,12,5,1,60612,930,59,0
11,171,28,487,822.07,48819,12,5,1,60477,85,13,1
11,171,21,63,2505.6,29107,11,12,1,60604,75,11,0
123,172,0,0,3000,60307,6,7,0,60647,962,48,1
250,175,0,0,4560.34,55613,4,6,0,60618,53,30,1
11,181,42,737,1443.6,30586,14,12,1,60477,994,11,0
22,185,3,542,2505.63,67710,4,6,0,60657,169,60,1
11,171,90,310,14500,3718,23,7,0,60605,736,17,1
11,171,302,987,21482.73,26645,2,26,5,60622,803,98,1
11,171,300,547,28552.42,28364,12,5,3,60678,380,10,0
22,184,100,398,1487.01,50512,16,6,0,60643,362,34,1
22,185,3,590,3869.65,68319,4,6,0,60660,781,60,1
11,181,28,870,2582.99,20414,10,16,1,60636,645,66,0
188,179,0,0,368.7,19393,15,41,3,60197,798,37,1
11,171,15,25,162.23,33233,0,0,0,60000,300,10,1
11,171,25,266,32.71,33233,0,0,0,60000,300,10,1
106,171,0,0,6577.82,19393,15,41,3,60197,798,37,1
11,171,90,255,6966,47811,0,0,0,60000,764,13,1
22,185,6,476,10294.83,31999,4,6,0,60612,59,13,1
22,175,3,996,5414.11,43876,4,6,0,60626,913,30,1
11,171,89,222,3119.75,58166,16,7,0,60693,77,46,1
11,161,26,997,288.09,33233,0,0,0,60000,300,10,1
250,175,0,0,16150.59,33345,4,6,0,60626,508,13,1
131,173,0,0,836.85,30295,0,0,0,60000,834,11,1
11,181,87,312,131.07,31001,11,12,1,60609,681,11,0
22,185,2,932,4468.56,67509,4,6,0,60623,857,59,0
11,171,28,692,1795.08,28629,2,3,1,60630,175,11,0
241,174,0,0,83266.82,53085,16,6,0,60602,256,38,0
11,171,89,65,2646,30986,17,12,1,60177,444,12,0
250,175,0,0,15646.94,32007,4,6,0,60651,59,13,1
154,175,0,0,7267,46305,9,40,1,60501,476,13,1
11,171,90,657,759.63,33233,0,0,0,60000,300,10,1
22,185,3,697,4567.25,33992,4,6,0,60647,582,14,1
11,171,29,128,200,31001,11,12,1,60609,681,11,0
11,171,68,808,1074,28296,7,12,1,11747,538,10,1
106,171,0,0,110.9,19393,15,41,3,60197,798,37,1
11,171,17,211,4181.28,28296,7,12,1,11747,538,10,1
11,171,29,187,273.81,32556,3,5,1,60203,16,12,1
22,187,0,245,5066.19,51132,27,6,3,60639,171,12,1
250,175,0,0,530.63,48790,4,6,0,60603,509,13,1
188,179,0,0,14927.97,29482,11,2,5,60674,535,11,1
270,177,0,0,8780.59,51118,27,6,3,60615,171,12,0
106,171,0,0,2033.96,19393,15,41,3,60197,798,37,1
22,177,0,378,4431.5,51175,27,6,3,60643,171,12,1
11,181,17,814,309.35,75071,11,5,1,60101,565,21,1
22,184,800,37,13175,50111,36,6,0,60646,610,33,0
184,188,0,0,922.79,22216,1,5,1,60461,622,76,1
11,171,19,870,260.1,24932,3,5,1,60101,364,73,0
11,181,86,711,146.95,51904,0,0,0,60000,508,10,1
22,175,1,108,56517.89,33373,4,6,0,60603,508,13,1
11,171,17,60,1500,24512,11,12,1,60120,472,84,0
11,181,85,934,543.41,22436,14,12,1,60604,666,86,0
11,181,87,961,9.49,33233,0,0,0,60000,300,10,1
22,175,2,545,650,49727,4,6,0,60620,915,30,1
250,175,0,0,1872.53,33027,4,6,0,60661,955,12,1
11,181,42,72,111.38,28295,7,12,1,60628,538,10,0
11,171,300,924,2256.03,23883,2,26,5,60606,938,79,1
11,171,18,639,62922,14375,18,7,0,60604,545,55,1
250,175,0,0,137585.12,55864,4,6,0,60000,430,42,1
250,175,0,0,3151.57,31417,4,6,0,60657,946,12,1
11,171,16,614,54689.85,12203,7,5,1,60608,599,45,0
11,171,31,833,1324.88,24027,10,5,1,60609,610,86,1
185,179,0,0,277.71,19393,15,41,3,60197,798,37,1
22,185,6,336,8624.25,67733,4,6,0,60624,169,60,1
131,173,0,0,140,30525,0,0,0,60000,834,11,1
11,181,42,746,5594.4,66942,2,3,1,60622,591,13,1
11,171,42,759,215,26313,7,5,1,60411,740,97,0
188,179,0,0,2076900.48,27207,11,2,5,60611,254,10,0
11,171,15,997,28206.64,29687,0,0,0,60000,942,39,1
11,171,92,526,8596.8,46807,12,12,1,60007,447,13,1
22,185,4,321,-426.92,55611,4,6,0,60640,53,30,1
241,174,0,0,16026.6,31672,16,6,0,60607,985,12,1
11,171,31,524,6425,24518,10,5,1,60609,126,81,1
11,181,41,389,5385,47811,0,0,0,60000,764,13,1
131,173,0,0,1900,32230,29,5,1,60654,459,12,1
11,171,17,758,85.88,33233,0,0,0,60000,300,10,1
11,171,93,164,1457.5,24835,2,5,1,46406,957,79,1
250,165,0,0,16242.73,31246,4,6,0,60606,938,12,1
254,175,0,0,3128.02,50332,9,6,3,60653,496,11,0
11,181,42,741,9265,24835,2,5,1,46406,957,79,1
11,181,16,976,1568.64,23568,17,12,1,60628,566,75,0
22,185,7,923,13299.21,58804,4,6,0,60608,761,45,1
11,181,29,909,5520.4,24027,10,5,1,60609,610,86,1
241,174,0,0,2196,33756,16,6,0,60617,151,14,0
22,185,8,37,20930.26,58869,4,6,0,60624,761,45,1
11,171,42,976,198.37,33233,0,0,0,60000,300,10,1
11,171,301,996,28085.75,28629,2,3,1,60630,175,11,0
11,171,28,939,441.38,29709,12,5,1,60176,822,11,1
22,175,6,667,1066.66,33358,4,6,0,60625,508,13,0
11,171,389,601,1021.14,25098,2,26,5,60680,996,89,0
11,171,31,892,297.81,24027,10,5,1,60609,610,86,1
11,181,41,732,16.12,26588,24,5,1,60642,590,85,0
184,178,0,0,378.65,14623,3,2,3,60606,646,56,1
11,171,303,547,66240,61709,2,22,1,60604,175,34,0
11,171,28,972,363.85,33461,12,5,1,60614,447,12,1
22,185,9,289,1667.88,59003,4,6,0,60647,869,46,1
22,175,5,374,15841.19,31467,4,6,0,60626,739,12,1
22,175,1,479,13855.37,58621,4,6,0,60612,761,45,1
131,173,0,0,299.75,30295,0,0,0,60000,834,11,1
11,171,31,84,28820,26235,10,16,1,60106,848,98,1
11,181,301,782,8817.61,42317,2,3,1,60612,283,13,0
22,185,6,702,30751.35,58904,4,6,0,60653,761,45,1
11,171,30,131,2689.6,30604,12,5,1,60007,415,12,1
11,171,389,225,376.84,40336,19,12,1,60477,312,13,1
241,164,0,0,12385.43,32889,0,6,0,60614,345,13,1
11,171,302,424,6435.71,30144,2,26,6,32091,311,12,0
250,165,0,0,181.91,31273,4,6,1,60602,937,12,1
11,161,24,990,5.02,33233,0,0,0,60000,300,10,1
11,181,301,293,120437.82,32379,2,7,0,60638,177,13,1
184,178,0,0,17364.11,29742,3,15,1,60656,935,11,1
11,161,95,281,216221.64,3718,23,7,0,60605,736,17,1
11,171,31,663,16561.21,24040,10,5,1,60612,610,86,0
254,175,0,0,3229.98,50236,9,6,3,60608,115,91,1
11,171,85,729,3.19,33233,0,0,0,60000,300,10,1
250,175,0,0,4523.29,31303,4,6,0,60640,940,12,1
241,174,0,0,9684.18,31705,16,6,0,60640,990,12,0
138,174,0,0,2261.37,29555,12,2,2,60606,56,11,1
22,175,4,401,6285.17,58901,4,6,0,60619,761,45,1
11,181,87,435,387.39,70071,14,12,1,60694,167,39,1
11,171,90,185,84506.8,15257,10,16,1,60137,660,56,0
11,181,1,75,91510.79,33717,0,0,0,60000,479,12,1
11,171,86,905,81.25,30299,0,0,0,60000,834,11,1
11,181,28,513,1233.99,26775,12,5,1,60155,581,10,0
11,161,19,600,934302.74,6078,18,7,0,60602,600,26,1
11,171,27,716,1121.23,31001,11,12,1,60609,681,11,0
106,181,0,0,146.92,19393,15,41,3,60197,798,37,1
11,181,87,608,5.97,33233,0,0,0,60000,300,10,1
22,174,101,100,2077.06,33694,0,6,0,60610,65,14,1
11,181,300,259,1188,28453,2,7,0,75261,865,11,1
11,171,301,626,16540,35679,2,22,1,60617,145,13,1
250,175,0,0,3788.41,44021,4,6,1,60643,796,25,1
11,171,40,77,14394.24,32983,11,12,1,60604,671,12,1
11,181,2,112,63540.12,19938,11,5,1,60608,459,64,0
11,171,30,391,2199.09,32564,19,5,1,60803,16,12,1
185,179,0,0,46453.04,18654,3,2,5,75373,339,63,1
250,175,0,0,4101.82,49425,4,6,0,60606,729,12,1
22,174,102,877,371.64,33547,16,6,0,60616,789,13,1
250,175,0,0,6618.6,52589,4,6,0,60612,174,13,1
184,168,0,0,35750.36,28087,3,2,3,60606,192,81,1
22,174,100,249,10703.64,32417,0,6,0,60612,186,13,0
11,161,92,14,82.41,33233,0,0,0,60000,300,10,1
11,181,27,890,300,33772,12,5,1,60078,910,12,1
250,145,0,0,58683.09,28656,4,6,3,60602,960,11,1
184,168,0,0,62617.36,14602,3,2,3,60689,646,56,1
185,179,0,0,285.55,1416,2,2,0,60601,0,0,0
11,161,85,985,52.95,33233,0,0,0,60000,300,10,1
241,164,0,0,2311.67,33700,0,6,0,60624,66,14,1
11,171,27,326,49587.14,18086,10,16,1,33178,507,65,0
11,171,71,189,41995.96,3718,23,7,0,60605,736,17,1
11,181,15,830,73972.4,64477,9,7,0,60607,801,54,1
188,179,0,0,134.05,24363,11,2,2,60601,7,90,1
254,175,0,0,1863.6,50247,9,6,3,60607,115,91,1
270,167,0,0,3906.45,31784,27,6,3,60603,171,12,1
11,161,18,587,4944,21085,14,12,1,60069,76,40,0
22,185,3,716,1465.69,68330,4,6,0,60602,781,60,1
11,171,389,534,99512.65,25098,2,26,5,60680,996,89,0
184,178,0,0,24420.77,36370,3,2,3,52761,482,94,1
22,175,4,74,72841.77,58921,4,6,0,60612,761,45,1
11,161,18,537,855.63,21860,10,16,1,60638,645,66,0
11,171,90,928,25400.2,26835,0,0,0,60000,387,10,1
11,181,86,509,2730,20417,0,0,0,60000,431,74,1
188,189,0,0,170765.87,41200,11,1,1,60656,810,13,1
11,171,28,112,1903.81,21974,10,16,1,60641,645,66,0
167,187,0,0,16920.2,29562,1,2,2,60603,160,11,1
184,188,0,0,17907.25,29720,3,2,2,60143,283,11,1
250,175,0,0,38786.68,33373,4,6,0,60603,508,13,1
250,175,0,0,3316.49,43675,4,6,1,60626,55,30,1
11,181,85,754,197.83,33233,0,0,0,60000,300,10,1
11,181,28,198,90.38,30871,11,12,1,60639,882,11,1
22,184,101,419,22470.4,31792,16,6,0,60604,3,13,0
250,175,0,0,13367.64,31467,4,6,0,60626,739,12,1
270,177,0,0,2692.3,51177,27,6,3,60622,171,12,1
11,181,0,787,259.26,41708,12,12,1,60638,946,12,1
188,189,0,0,278391.7,33418,11,1,1,60609,46,13,1
11,171,22,335,20640,29647,11,12,1,60693,981,10,0
11,161,18,607,1901.4,25325,12,5,1,60608,418,84,1
11,171,303,510,24902.33,26637,2,26,5,60661,803,98,1
11,181,27,311,70861.05,18086,10,16,1,33178,507,65,0
11,181,86,413,496.74,33233,0,0,0,60000,300,10,1
11,171,90,122,54,33233,0,0,0,60000,300,10,1
11,171,90,385,3803.76,32528,17,12,1,60696,654,12,1
22,175,1,644,2667.6,44211,4,6,0,60608,53,30,1
11,171,19,767,4664.62,28296,7,12,1,11747,538,10,1
167,177,0,0,14350,57602,1,23,2,60655,245,13,1
254,175,0,0,1757.31,50327,9,6,3,60616,496,11,1
11,181,41,397,386.94,51904,0,0,0,60000,508,10,1
11,171,92,637,2444.73,31952,17,5,1,60467,36,12,1
11,171,28,87,1483.9,21860,10,16,1,60638,645,66,0
11,161,18,999,6564.15,26158,12,5,1,60661,394,83,1
250,165,0,0,4678.15,33336,4,6,0,60608,509,13,1
188,189,0,0,1202.3,24365,11,2,2,64180,7,90,1
11,171,17,772,67.99,22224,12,5,3,40285,507,75,0
11,181,19,740,133697.97,14852,24,5,1,20190,637,36,0
241,174,0,0,11837.66,31706,16,6,0,60637,990,12,1
22,184,100,314,1572.62,37405,16,6,0,60640,530,18,1
22,174,100,605,3145.29,37406,0,6,0,60643,530,18,1
11,161,92,220,23050.16,22875,2,26,5,60616,975,79,1
11,181,41,329,27666.5,55762,2,3,1,60607,195,18,1
11,181,42,435,835.85,30301,0,0,0,60000,834,11,1
11,171,20,421,20361.6,31860,11,12,1,60000,353,12,1
22,185,1,895,5568.02,67719,4,6,0,60629,169,60,1
11,171,21,862,16.8,33320,3,12,1,60515,731,12,1
22,185,6,476,10294.83,31999,4,6,0,60612,59,13,1
22,185,400,459,2460.95,50008,9,6,3,60616,87,90,1
11,181,42,641,7400,80089,6,7,0,60608,379,82,0
11,171,28,522,3896.74,24025,10,5,1,60609,610,86,1
250,175,0,0,2084.88,44043,4,6,0,60619,53,30,1
167,167,0,0,23288.12,29560,1,2,2,60606,160,11,1
11,171,19,888,5025,28158,18,7,0,60634,714,11,1
22,175,3,87,8704.54,44009,4,6,1,60608,796,25,1
250,175,0,0,13035.06,28035,4,6,0,60622,649,11,1
11,171,42,291,233.03,33233,0,0,0,60000,300,10,1
106,171,0,0,874.84,19393,15,41,3,60197,798,37,1
11,171,86,573,48,33233,0,0,0,60000,300,10,1
22,185,8,823,6678.41,64421,4,6,0,60617,509,13,1
11,171,89,440,9.78,33233,0,0,0,60000,300,10,1
185,179,0,0,147805.25,20952,2,27,2,60606,693,66,0
11,171,22,300,20329.6,31860,11,12,1,60000,353,12,1
11,171,300,528,5258.6,28512,2,22,1,60187,536,11,1
22,175,2,186,15599,32039,4,6,0,60626,729,12,1
106,171,0,0,1075.64,19393,15,41,3,60197,798,37,1
138,174,0,0,10729.61,19550,12,7,0,60062,263,72,0
11,161,18,891,98.25,33233,0,0,0,60000,300,10,1
11,161,19,574,935,33232,0,0,0,60000,508,10,1
11,171,30,985,1024.71,21860,10,16,1,60638,645,66,0
11,171,43,102,575.05,28775,0,0,0,60000,144,10,1
11,171,41,381,107250,3718,23,7,0,60605,736,17,1
11,171,300,168,238035.82,46733,2,26,8,60603,333,11,0
11,171,17,414,38.83,33233,0,0,0,60000,300,10,1
11,181,19,485,10157.87,30997,11,5,1,60631,26,12,1
11,171,20,965,50000,3718,23,7,0,60605,736,17,1
11,181,20,138,3082,28109,14,12,1,53594,185,11,0
22,184,100,637,2009.95,69560,16,6,0,60604,27,63,1
11,171,389,303,260,30545,12,12,1,60139,487,12,0
11,161,86,201,21525,24835,2,5,1,46406,957,79,1
22,175,6,343,6229.43,43664,4,6,0,60602,53,30,1
138,174,0,0,3769.29,29554,12,2,2,60540,56,11,1
131,173,0,0,90,49308,0,0,0,60000,509,13,1
11,181,17,902,528,33718,0,0,0,60000,479,12,1
106,181,0,0,60770.2,19393,15,41,3,60197,798,37,1
185,179,0,0,38.92,20074,2,27,5,60601,158,21,0
11,171,69,219,225,24345,12,12,1,60018,115,81,1
11,181,28,33,1312.5,39391,12,5,6,32301,431,13,1
11,171,27,756,2156.44,15451,3,12,0,60803,958,39,0
22,174,100,800,2126.94,33544,16,6,0,60617,782,13,1
11,161,18,859,232.36,19755,12,12,1,60609,123,71,0
250,165,0,0,7956.05,32011,4,6,0,60617,59,13,1
11,181,86,908,187.27,33233,0,0,0,60000,300,10,1
11,181,28,545,1229942.8,28514,12,16,1,46373,428,11,1
22,175,0,200,5718.24,33368,4,6,0,60653,508,13,1
11,181,87,274,2.65,33233,0,0,0,60000,300,10,1
11,171,22,569,14840.68,31895,11,12,1,60611,713,11,1
11,181,302,83,51825,32638,0,0,0,60000,157,12,1
22,185,1,139,14368.3,58931,4,6,0,60619,626,46,1
11,171,28,855,1969.22,29709,12,5,1,60176,822,11,1
11,161,18,444,200.63,33461,12,5,1,60614,447,12,1
138,174,0,0,10400,21734,0,19,0,60647,313,83,0
11,181,29,282,39316.29,15257,10,16,1,60137,660,56,0
184,188,0,0,102331.54,64955,3,1,1,60622,238,34,1
22,175,4,316,83812.27,52492,4,6,0,60604,377,37,1
250,165,0,0,7,31124,4,6,1,60603,935,12,1
11,171,303,171,1200,26618,2,3,1,60426,550,10,1
11,181,21,15,480,32909,12,5,1,60004,438,12,1
138,184,0,0,1020.76,30722,12,2,3,80129,471,12,1
22,175,6,421,10807.42,43648,4,6,0,60640,53,30,1
138,174,0,0,220918.5,28102,11,15,1,60656,557,10,1
22,175,400,359,1994.78,50012,9,6,3,60620,87,90,1
11,171,27,94,613.06,33469,12,12,1,60609,826,12,1
22,175,5,847,58055.17,58878,4,6,0,60610,761,45,1
167,177,0,0,24950,34450,1,23,2,60651,245,13,1
11,171,302,848,4546.21,24034,10,5,1,60185,610,86,1
11,161,22,770,381.75,15028,19,12,1,60477,529,25,0
11,181,28,518,5456.6,30545,12,12,1,60139,487,12,0
11,171,302,497,464800.75,30116,2,7,0,60666,444,12,1
11,181,302,491,2768.35,28364,12,5,3,60678,380,10,0
11,171,28,113,75,20291,10,16,1,60636,645,66,0
11,171,68,2,1592.03,34429,7,5,1,60428,926,12,1
22,187,0,183,2090.41,51143,27,6,3,60626,171,12,1
11,171,21,127,268.33,29440,11,12,1,77098,478,11,1
22,185,9,222,5796.24,58943,4,6,0,60626,626,46,0
250,165,0,0,15564.59,33331,4,6,0,60616,508,13,1
154,185,0,0,9759,47144,9,15,1,60501,476,13,1
22,175,3,906,2400,43716,4,6,1,60616,796,25,1
22,185,8,888,5521.54,55771,4,6,0,60607,53,30,1
11,171,19,583,52406.64,12203,7,5,1,60608,599,45,0
127,173,0,0,205462.7,8363,18,7,0,50266,422,34,0
11,171,18,809,105168.5,26598,0,0,0,60000,248,92,1
22,175,6,333,1895.72,31236,4,6,0,60629,938,12,1
11,181,85,993,98982,21694,14,12,1,60000,450,74,0
241,174,0,0,6290.32,33768,0,6,0,60612,154,14,0
138,174,0,0,46064.29,29707,12,7,0,60693,257,12,1
11,181,300,89,11571,45947,12,5,1,60804,865,12,1
250,165,0,0,4291.66,31482,4,6,1,60623,937,12,1
11,181,87,599,19874,33771,11,5,1,60106,287,11,1
254,165,0,0,297.02,30891,9,6,3,60622,87,90,1
11,171,92,903,30338.54,32564,19,5,1,60803,16,12,1
11,171,31,108,11690.28,24034,10,5,1,60185,610,86,1
11,171,27,852,1351.53,49569,12,5,1,60638,124,13,1
11,171,42,843,829.68,28295,7,12,1,60628,538,10,0
22,174,102,915,3629,33737,16,6,0,60623,140,14,1
22,175,3,345,4034.59,34972,4,6,0,60602,996,15,1
